fold_energy,seed_match_count,seed_match_full,mirna_au_count,mirna_au_frac,count_matches,frac_matches,len_target_reg,longest_pairing,3p_mirna_match_count,seed_3p_diff,positive
-10.90,6,1,8,0.36363636363636365,7,0.3181818181818182,7,7,0,6,1
-25.70,4,0,9,0.4090909090909091,17,0.7727272727272727,18,14,5,-1,1
-31.60,6,1,8,0.34782608695652173,19,0.8260869565217391,22,10,6,0,1
-5.80,0,0,11,0.5,6,0.2727272727272727,6,4,3,-3,1
-11.60,6,1,6,0.3157894736842105,10,0.5263157894736842,10,7,3,3,1
-6.40,0,0,12,0.5714285714285714,12,0.5714285714285714,19,7,6,-6,1
-16.00,5,0,8,0.36363636363636365,14,0.6363636363636364,19,7,3,2,1
-9.60,4,0,12,0.5454545454545454,12,0.5454545454545454,17,5,4,0,1
-20.50,4,0,10,0.45454545454545453,15,0.6818181818181818,16,15,3,1,1
-21.50,4,0,8,0.36363636363636365,16,0.7272727272727273,23,15,4,0,1
-20.10,5,0,13,0.6190476190476191,17,0.8095238095238095,19,17,5,0,1
-22.00,3,0,13,0.5909090909090909,14,0.6363636363636364,15,12,3,0,1
-18.60,0,0,13,0.5652173913043478,12,0.5217391304347826,12,6,6,-6,1
-17.10,0,0,9,0.42857142857142855,9,0.42857142857142855,10,9,5,-5,1
-26.40,6,1,11,0.5,18,0.8181818181818182,22,16,4,2,1
-9.10,0,0,11,0.5,9,0.4090909090909091,9,6,2,-2,1
-12.40,0,0,13,0.5909090909090909,10,0.45454545454545453,15,7,7,-7,1
-23.00,5,0,6,0.3333333333333333,13,0.7222222222222222,14,11,3,2,1
-13.10,4,0,7,0.3333333333333333,16,0.7619047619047619,28,11,6,-2,1
-11.50,6,1,8,0.36363636363636365,10,0.45454545454545453,10,7,0,6,1
-25.50,6,1,8,0.36363636363636365,15,0.6818181818181818,19,15,0,6,1
-19.50,5,0,7,0.3333333333333333,11,0.5238095238095238,15,7,0,5,1
-29.70,6,1,5,0.25,16,0.8,18,14,4,2,1
-11.50,5,0,13,0.5909090909090909,14,0.6363636363636364,15,5,4,1,1
-15.50,5,0,14,0.6363636363636364,15,0.6818181818181818,17,12,1,4,1
-8.90,4,0,14,0.6363636363636364,6,0.2727272727272727,6,6,0,4,1
-19.10,6,1,12,0.631578947368421,14,0.7368421052631579,15,7,4,2,1
-20.40,6,1,13,0.5909090909090909,12,0.5454545454545454,12,12,0,6,1
-26.70,6,1,9,0.391304347826087,20,0.8695652173913043,21,8,5,1,1
-36.50,6,1,9,0.391304347826087,21,0.9130434782608695,21,17,5,1,1
-18.40,5,0,9,0.4090909090909091,13,0.5909090909090909,15,11,0,5,1
-25.80,6,1,8,0.34782608695652173,19,0.8260869565217391,21,8,5,1,1
-24.70,2,0,8,0.38095238095238093,14,0.6666666666666666,15,14,5,-3,1
-16.90,1,0,8,0.36363636363636365,10,0.45454545454545453,12,6,2,-1,1
-27.70,3,0,8,0.36363636363636365,15,0.6818181818181818,16,7,6,-3,1
-15.00,3,0,8,0.36363636363636365,11,0.5,15,6,3,0,1
-5.80,0,0,11,0.5238095238095238,7,0.3333333333333333,10,4,3,-3,1
-18.20,0,0,10,0.45454545454545453,12,0.5454545454545454,14,10,5,-5,1
-19.30,2,0,10,0.45454545454545453,10,0.45454545454545453,10,10,0,2,1
-19.30,2,0,10,0.45454545454545453,10,0.45454545454545453,10,10,0,2,1
-23.00,3,0,9,0.42857142857142855,15,0.7142857142857143,19,10,6,-3,1
-23.40,3,0,9,0.42857142857142855,15,0.7142857142857143,19,10,6,-3,1
-23.30,6,1,10,0.47619047619047616,17,0.8095238095238095,19,9,6,0,1
-23.90,4,0,13,0.5909090909090909,12,0.5454545454545454,12,12,0,4,1
-7.80,5,0,13,0.65,15,0.75,22,5,6,-1,1
-5.80,0,0,13,0.5909090909090909,5,0.22727272727272727,5,5,5,-5,1
-32.90,6,1,13,0.5909090909090909,21,0.9545454545454546,21,12,7,-1,1
-8.50,1,0,12,0.5714285714285714,12,0.5714285714285714,17,5,5,-4,1
-8.50,1,0,12,0.5714285714285714,12,0.5714285714285714,17,5,5,-4,1
-8.50,1,0,12,0.5714285714285714,12,0.5714285714285714,17,5,5,-4,1
-8.50,1,0,12,0.5714285714285714,12,0.5714285714285714,17,5,5,-4,1
-8.50,1,0,12,0.5714285714285714,12,0.5714285714285714,17,5,5,-4,1
-8.50,1,0,12,0.5714285714285714,12,0.5714285714285714,17,5,5,-4,1
-7.20,2,0,12,0.5714285714285714,11,0.5238095238095238,14,4,3,-1,1
-6.20,2,0,12,0.5714285714285714,4,0.19047619047619047,4,4,0,2,1
-7.20,4,0,12,0.5714285714285714,9,0.42857142857142855,12,3,1,3,1
-7.20,4,0,12,0.5714285714285714,9,0.42857142857142855,12,3,1,3,1
-6.30,4,0,12,0.5714285714285714,4,0.19047619047619047,4,4,0,4,1
-6.70,1,0,12,0.5454545454545454,5,0.22727272727272727,5,5,0,1,1
-8.00,3,0,13,0.5909090909090909,12,0.5454545454545454,16,8,1,2,1
-15.10,6,1,13,0.5652173913043478,14,0.6086956521739131,15,7,0,6,1
-15.90,5,0,11,0.5789473684210527,13,0.6842105263157895,13,7,3,2,1
-16.50,5,0,11,0.5789473684210527,11,0.5789473684210527,13,7,2,3,1
-6.80,0,0,14,0.6086956521739131,9,0.391304347826087,10,5,4,-4,1
-17.90,5,0,11,0.5,10,0.45454545454545453,10,8,0,5,1
-14.60,6,1,8,0.38095238095238093,12,0.5714285714285714,14,12,0,6,1
-14.50,0,0,9,0.47368421052631576,10,0.5263157894736842,12,9,6,-6,1
-19.90,4,0,8,0.38095238095238093,12,0.5714285714285714,12,12,1,3,1
-17.30,5,0,8,0.4,13,0.65,18,7,5,0,1
-19.80,5,0,7,0.35,14,0.7,16,12,3,2,1
-13.50,4,0,8,0.36363636363636365,13,0.5909090909090909,15,5,2,2,1
-7.70,4,0,13,0.5652173913043478,8,0.34782608695652173,8,8,0,4,1
-4.70,5,0,13,0.5652173913043478,10,0.43478260869565216,12,4,0,5,1
-19.40,2,0,10,0.45454545454545453,12,0.5454545454545454,12,7,5,-3,1
-19.40,2,0,9,0.42857142857142855,12,0.5714285714285714,12,7,6,-4,1
-18.00,0,0,9,0.4090909090909091,10,0.45454545454545453,12,6,4,-4,1
-11.50,4,0,8,0.36363636363636365,7,0.3181818181818182,8,6,0,4,1
-16.20,2,0,10,0.45454545454545453,11,0.5,12,7,3,-1,1
-20.30,4,0,8,0.38095238095238093,12,0.5714285714285714,12,12,1,3,1
-20.70,5,0,9,0.4090909090909091,15,0.6818181818181818,16,5,4,1,1
-18.60,3,0,8,0.36363636363636365,12,0.5454545454545454,19,12,1,2,1
-18.00,2,0,9,0.391304347826087,14,0.6086956521739131,20,12,5,-3,1
-18.80,5,0,10,0.47619047619047616,11,0.5238095238095238,11,6,0,5,1
-11.30,5,0,12,0.5454545454545454,10,0.45454545454545453,10,10,0,5,1
-16.00,5,0,9,0.5,14,0.7777777777777778,16,14,5,0,1
-7.80,4,0,10,0.47619047619047616,8,0.38095238095238093,9,4,0,4,1
-9.70,0,0,11,0.5,10,0.45454545454545453,12,7,7,-7,1
-1.10,0,0,11,0.5,3,0.13636363636363635,3,3,0,0,1
-1.10,0,0,11,0.5,3,0.13636363636363635,3,3,0,0,1
-1.10,0,0,11,0.5,3,0.13636363636363635,3,3,0,0,1
-8.50,4,0,10,0.5,10,0.5,10,6,3,1,1
-5.30,0,0,9,0.47368421052631576,4,0.21052631578947367,4,4,4,-4,1
-1.10,0,0,9,0.47368421052631576,3,0.15789473684210525,3,3,0,0,1
-3.40,0,0,10,0.45454545454545453,6,0.2727272727272727,9,3,3,-3,1
-9.70,0,0,10,0.45454545454545453,10,0.45454545454545453,12,7,7,-7,1
-4.60,5,0,12,0.5217391304347826,14,0.6086956521739131,22,7,4,1,1
-25.70,6,1,13,0.5909090909090909,16,0.7272727272727273,17,16,1,5,1
-9.40,4,0,13,0.5909090909090909,13,0.5909090909090909,14,8,5,-1,1
-9.90,5,0,12,0.5454545454545454,5,0.22727272727272727,5,5,0,5,1
-9.80,1,0,8,0.38095238095238093,5,0.23809523809523808,5,5,0,1,1
-3.90,5,0,12,0.5217391304347826,12,0.5217391304347826,19,7,2,3,1
-16.20,6,1,10,0.47619047619047616,11,0.5238095238095238,11,9,0,6,1
-14.10,6,1,10,0.5555555555555556,11,0.6111111111111112,15,11,1,5,1
-14.10,6,1,10,0.5555555555555556,11,0.6111111111111112,15,11,1,5,1
-9.40,4,0,13,0.5909090909090909,13,0.5909090909090909,14,8,5,-1,1
-9.40,4,0,13,0.5909090909090909,13,0.5909090909090909,14,8,5,-1,1
-11.70,0,0,13,0.5909090909090909,9,0.4090909090909091,10,4,4,-4,1
-9.50,4,0,14,0.6363636363636364,13,0.5909090909090909,14,8,5,-1,1
-7.90,4,0,12,0.5454545454545454,13,0.5909090909090909,14,5,5,-1,1
-6.90,4,0,12,0.5454545454545454,12,0.5454545454545454,14,5,5,-1,1
-25.60,4,0,7,0.3181818181818182,17,0.7727272727272727,19,12,5,-1,1
-27.60,4,0,6,0.3,15,0.75,21,15,5,-1,1
-6.60,3,0,12,0.5454545454545454,9,0.4090909090909091,13,9,0,3,1
-8.20,3,0,12,0.5714285714285714,13,0.6190476190476191,16,5,4,-1,1
-19.50,4,0,9,0.4090909090909091,14,0.6363636363636364,16,5,4,0,1
-23.50,5,0,6,0.3,12,0.6,13,9,3,2,1
-5.60,3,0,10,0.45454545454545453,9,0.4090909090909091,13,5,0,3,1
-22.80,4,0,11,0.55,15,0.75,15,10,5,-1,1
-10.90,6,1,7,0.3181818181818182,7,0.3181818181818182,7,7,0,6,1
-10.90,6,1,8,0.36363636363636365,7,0.3181818181818182,7,7,0,6,1
-17.90,6,1,10,0.5,9,0.45,9,9,0,6,1
-12.40,5,0,8,0.38095238095238093,10,0.47619047619047616,12,5,0,5,1
-7.70,0,0,9,0.4090909090909091,5,0.22727272727272727,5,5,5,-5,1
-20.40,5,0,9,0.4090909090909091,9,0.4090909090909091,9,9,0,5,1
-6.40,0,0,12,0.5454545454545454,8,0.36363636363636365,10,6,5,-5,1
-15.40,5,0,12,0.5454545454545454,10,0.45454545454545453,11,6,0,5,1
-22.80,4,0,12,0.5714285714285714,13,0.6190476190476191,13,11,2,2,1
-11.80,4,0,14,0.6363636363636364,15,0.6818181818181818,17,8,4,0,1
-22.80,6,1,11,0.5789473684210527,16,0.8421052631578947,17,12,4,2,1
-11.60,5,0,11,0.4782608695652174,9,0.391304347826087,9,9,0,5,1
-15.40,5,0,7,0.3181818181818182,12,0.5454545454545454,16,7,2,3,1
-12.10,1,0,7,0.3888888888888889,10,0.5555555555555556,12,7,5,-4,1
-14.70,4,0,6,0.3157894736842105,13,0.6842105263157895,25,10,4,0,1
-12.60,6,1,13,0.5652173913043478,8,0.34782608695652173,8,8,0,6,1
-10.70,5,0,13,0.5652173913043478,6,0.2608695652173913,6,6,0,5,1
-29.00,5,0,8,0.38095238095238093,17,0.8095238095238095,19,17,5,0,1
-27.70,6,1,8,0.42105263157894735,15,0.7894736842105263,17,9,5,1,1
-24.50,6,1,9,0.45,14,0.7,17,9,4,2,1
-26.20,5,0,7,0.3181818181818182,14,0.6363636363636364,15,14,1,4,1
-24.60,5,0,6,0.3333333333333333,16,0.8888888888888888,21,12,6,-1,1
-17.20,6,1,11,0.5789473684210527,10,0.5263157894736842,10,10,0,6,1
-17.20,6,1,11,0.5789473684210527,10,0.5263157894736842,10,10,0,6,1
-6.80,0,0,13,0.5652173913043478,8,0.34782608695652173,9,8,7,-7,1
-20.60,3,0,8,0.38095238095238093,12,0.5714285714285714,18,7,5,-2,1
-8.40,0,0,14,0.5833333333333334,11,0.4583333333333333,13,7,7,-7,1
-4.20,0,0,12,0.5454545454545454,3,0.13636363636363635,3,3,3,-3,1
-13.60,3,0,8,0.34782608695652173,15,0.6521739130434783,22,9,3,0,1
-21.50,4,0,8,0.36363636363636365,16,0.7272727272727273,23,15,4,0,1
-18.30,4,0,7,0.3181818181818182,14,0.6363636363636364,21,7,4,0,1
-17.20,4,0,9,0.4090909090909091,15,0.6818181818181818,23,7,4,0,1
-20.10,5,0,13,0.6190476190476191,17,0.8095238095238095,19,17,5,0,1
-23.40,5,0,13,0.6190476190476191,17,0.8095238095238095,19,17,5,0,1
-13.60,4,0,9,0.391304347826087,13,0.5652173913043478,16,8,4,0,1
-20.80,1,0,8,0.4,11,0.55,11,11,4,-3,1
-20.80,1,0,8,0.38095238095238093,11,0.5238095238095238,11,11,3,-2,1
-20.80,1,0,8,0.38095238095238093,11,0.5238095238095238,11,11,3,-2,1
-5.00,1,0,11,0.5789473684210527,8,0.42105263157894735,13,5,4,-3,1
-6.90,3,0,12,0.6666666666666666,5,0.2777777777777778,5,5,0,3,1
-3.80,4,0,12,0.6666666666666666,4,0.2222222222222222,4,4,0,4,1
-13.50,4,0,12,0.5454545454545454,11,0.5,12,4,1,3,1
-13.40,6,1,11,0.5238095238095238,16,0.7619047619047619,22,8,5,1,1
-26.20,5,0,9,0.4090909090909091,18,0.8181818181818182,21,7,6,-1,1
-23.20,5,0,9,0.4090909090909091,18,0.8181818181818182,22,7,6,-1,1
-26.20,5,0,9,0.4090909090909091,18,0.8181818181818182,21,7,6,-1,1
-20.70,4,0,9,0.4090909090909091,18,0.8181818181818182,22,6,6,-2,1
-18.20,5,0,8,0.4444444444444444,15,0.8333333333333334,18,6,5,0,1
-29.00,5,0,8,0.36363636363636365,18,0.8181818181818182,21,7,6,-1,1
-24.60,4,0,9,0.4090909090909091,19,0.8636363636363636,22,8,6,-2,1
-8.10,0,0,13,0.5909090909090909,12,0.5454545454545454,17,12,7,-7,1
-11.40,5,0,13,0.5909090909090909,13,0.5909090909090909,17,5,4,1,1
-7.30,0,0,16,0.7272727272727273,9,0.4090909090909091,11,5,4,-4,1
-4.50,0,0,8,0.4,5,0.25,5,5,0,0,1
-20.40,3,0,8,0.36363636363636365,12,0.5454545454545454,15,9,0,3,1
-20.40,3,0,8,0.36363636363636365,12,0.5454545454545454,15,9,0,3,1
-17.40,0,0,10,0.45454545454545453,12,0.5454545454545454,14,12,7,-7,1
-10.60,5,0,14,0.6363636363636364,12,0.5454545454545454,12,8,0,5,1
-10.90,6,1,8,0.36363636363636365,7,0.3181818181818182,7,7,0,6,1
-27.90,3,0,12,0.5217391304347826,18,0.782608695652174,18,12,7,-4,1
-19.20,2,0,12,0.5454545454545454,14,0.6363636363636364,14,11,4,-2,1
-18.60,0,0,14,0.6086956521739131,12,0.5217391304347826,12,6,6,-6,1
-6.30,0,0,13,0.5909090909090909,5,0.22727272727272727,5,5,0,0,1
-10.60,0,0,13,0.5909090909090909,9,0.4090909090909091,11,7,2,-2,1
-20.20,3,0,13,0.5909090909090909,15,0.6818181818181818,15,12,4,-1,1
-20.20,3,0,13,0.5909090909090909,15,0.6818181818181818,15,12,4,-1,1
-20.20,3,0,13,0.5909090909090909,15,0.6818181818181818,15,12,4,-1,1
-20.20,3,0,13,0.5909090909090909,15,0.6818181818181818,15,12,4,-1,1
-20.20,3,0,13,0.5909090909090909,15,0.6818181818181818,15,12,4,-1,1
-20.20,3,0,13,0.5909090909090909,15,0.6818181818181818,15,12,4,-1,1
-18.70,3,0,13,0.5909090909090909,15,0.6818181818181818,15,11,4,-1,1
-20.20,3,0,13,0.5909090909090909,15,0.6818181818181818,15,12,4,-1,1
-20.20,3,0,12,0.5454545454545454,15,0.6818181818181818,15,12,4,-1,1
-27.50,3,0,12,0.5217391304347826,18,0.782608695652174,18,12,7,-4,1
-4.80,0,0,12,0.5454545454545454,6,0.2727272727272727,7,4,2,-2,1
-6.70,1,0,12,0.631578947368421,5,0.2631578947368421,5,5,0,1,1
-23.10,3,0,13,0.5652173913043478,17,0.7391304347826086,18,6,6,-3,1
-29.50,3,0,13,0.5652173913043478,18,0.782608695652174,18,11,7,-4,1
-25.20,3,0,13,0.5652173913043478,17,0.7391304347826086,17,11,6,-3,1
-17.70,0,0,13,0.5652173913043478,12,0.5217391304347826,12,8,6,-6,1
-18.60,0,0,13,0.5652173913043478,12,0.5217391304347826,12,6,6,-6,1
-18.60,0,0,13,0.5652173913043478,12,0.5217391304347826,12,6,6,-6,1
-18.60,0,0,13,0.5652173913043478,12,0.5217391304347826,12,6,6,-6,1
-18.60,0,0,13,0.5652173913043478,12,0.5217391304347826,12,6,6,-6,1
-12.70,0,0,13,0.5652173913043478,11,0.4782608695652174,13,6,6,-6,1
-14.60,0,0,13,0.5652173913043478,10,0.43478260869565216,11,10,7,-7,1
-12.70,0,0,13,0.6190476190476191,10,0.47619047619047616,10,6,6,-6,1
-7.80,0,0,13,0.5909090909090909,7,0.3181818181818182,7,7,5,-5,1
-3.60,1,0,12,0.5454545454545454,4,0.18181818181818182,4,4,0,1,1
-8.90,0,0,11,0.5,6,0.2727272727272727,8,5,1,-1,1
-15.50,4,0,12,0.5714285714285714,13,0.6190476190476191,14,5,3,1,1
-14.80,6,1,10,0.5555555555555556,14,0.7777777777777778,16,10,4,2,1
-14.80,6,1,12,0.5714285714285714,14,0.6666666666666666,16,10,2,4,1
-14.80,6,1,12,0.5714285714285714,14,0.6666666666666666,16,10,2,4,1
-14.90,0,0,11,0.5,13,0.5909090909090909,19,9,7,-7,1
-16.50,2,0,10,0.45454545454545453,12,0.5454545454545454,15,6,4,-2,1
-19.00,2,0,9,0.4090909090909091,14,0.6363636363636364,19,8,7,-5,1
-15.40,0,0,11,0.5,11,0.5,13,11,7,-7,1
-15.40,0,0,11,0.5,11,0.5,13,11,7,-7,1
-15.40,0,0,11,0.5,11,0.5,13,11,7,-7,1
-17.40,0,0,10,0.45454545454545453,12,0.5454545454545454,14,12,7,-7,1
-17.40,0,0,10,0.45454545454545453,12,0.5454545454545454,14,12,7,-7,1
-16.00,0,0,8,0.42105263157894735,9,0.47368421052631576,10,9,7,-7,1
-15.60,0,0,11,0.5,11,0.5,12,7,6,-6,1
-16.50,2,0,10,0.45454545454545453,12,0.5454545454545454,15,6,4,-2,1
-18.30,0,0,9,0.4090909090909091,13,0.5909090909090909,19,9,7,-7,1
-17.40,0,0,11,0.5,12,0.5454545454545454,14,12,7,-7,1
-6.60,4,0,10,0.45454545454545453,11,0.5,14,7,0,4,1
-4.60,3,0,11,0.5,10,0.45454545454545453,13,4,0,3,1
-26.50,6,1,11,0.5,18,0.8181818181818182,22,16,4,2,1
-26.40,6,1,11,0.5,18,0.8181818181818182,22,16,4,2,1
-26.40,6,1,11,0.5,18,0.8181818181818182,22,16,4,2,1
-25.40,5,0,11,0.5,17,0.7727272727272727,21,15,4,1,1
-22.50,5,0,10,0.45454545454545453,17,0.7727272727272727,22,10,4,1,1
-14.80,3,0,12,0.5454545454545454,11,0.5,12,7,1,2,1
-5.10,2,0,12,0.5454545454545454,9,0.4090909090909091,16,4,3,-1,1
-9.10,0,0,10,0.47619047619047616,9,0.42857142857142855,9,6,3,-3,1
-10.30,0,0,11,0.5,8,0.36363636363636365,8,4,4,-4,1
-10.90,2,0,11,0.5,12,0.5454545454545454,12,5,5,-3,1
-9.80,0,0,11,0.5,9,0.4090909090909091,16,9,4,-4,1
-9.10,0,0,11,0.5,9,0.4090909090909091,9,6,2,-2,1
-9.10,0,0,11,0.5,9,0.4090909090909091,9,6,2,-2,1
-10.00,0,0,11,0.5,10,0.45454545454545453,17,10,5,-5,1
-8.70,0,0,10,0.45454545454545453,6,0.2727272727272727,6,6,0,0,1
-7.00,5,0,12,0.631578947368421,11,0.5789473684210527,11,6,2,3,1
-14.40,3,0,11,0.5,11,0.5,12,7,1,2,1
-12.10,3,0,13,0.5909090909090909,11,0.5,12,7,1,2,1
-17.30,3,0,11,0.5,11,0.5,12,7,1,2,1
-12.30,3,0,14,0.6363636363636364,14,0.6363636363636364,19,7,7,-4,1
-12.60,0,0,12,0.5454545454545454,10,0.45454545454545453,15,7,7,-7,1
-11.50,6,1,14,0.6363636363636364,11,0.5,11,8,0,6,1
-11.50,6,1,11,0.55,11,0.55,11,8,0,6,1
-12.50,4,0,13,0.5909090909090909,12,0.5454545454545454,12,4,0,4,1
-14.30,3,0,13,0.5909090909090909,14,0.6363636363636364,19,7,7,-4,1
-12.40,0,0,13,0.5909090909090909,10,0.45454545454545453,15,7,7,-7,1
-12.40,0,0,13,0.5909090909090909,10,0.45454545454545453,15,7,7,-7,1
-12.40,0,0,13,0.5909090909090909,10,0.45454545454545453,15,7,7,-7,1
-12.00,5,0,13,0.5909090909090909,13,0.5909090909090909,17,5,0,5,1
-11.50,6,1,13,0.5909090909090909,11,0.5,11,8,0,6,1
-11.50,6,1,12,0.5454545454545454,11,0.5,11,8,0,6,1
-27.40,4,0,7,0.3181818181818182,14,0.6363636363636364,17,5,4,0,1
-13.60,4,0,7,0.35,15,0.75,27,10,6,-2,1
-15.80,4,0,7,0.3333333333333333,16,0.7619047619047619,28,11,6,-2,1
-18.10,4,0,7,0.3333333333333333,16,0.7619047619047619,28,11,6,-2,1
-11.00,2,0,7,0.3333333333333333,8,0.38095238095238093,10,5,0,2,1
-21.30,5,0,8,0.36363636363636365,15,0.6818181818181818,16,5,4,1,1
-25.60,5,0,8,0.36363636363636365,16,0.7272727272727273,16,10,4,1,1
-26.10,5,0,8,0.36363636363636365,16,0.7272727272727273,17,10,4,1,1
-21.30,5,0,8,0.36363636363636365,15,0.6818181818181818,16,5,4,1,1
-27.60,6,1,8,0.36363636363636365,16,0.7272727272727273,17,12,4,2,1
-20.30,3,0,8,0.36363636363636365,10,0.45454545454545453,10,6,0,3,1
-22.10,5,0,8,0.36363636363636365,13,0.5909090909090909,15,11,0,5,1
-5.10,5,0,8,0.36363636363636365,6,0.2727272727272727,7,5,0,5,1
-23.80,3,0,8,0.36363636363636365,15,0.6818181818181818,17,9,5,-2,1
-23.30,4,0,8,0.36363636363636365,13,0.5909090909090909,17,5,4,0,1
-28.90,6,1,8,0.36363636363636365,13,0.5909090909090909,13,9,0,6,1
-28.90,6,1,8,0.36363636363636365,13,0.5909090909090909,13,9,0,6,1
-25.50,6,1,8,0.36363636363636365,15,0.6818181818181818,19,15,0,6,1
-24.20,4,0,7,0.3181818181818182,15,0.6818181818181818,17,5,5,-1,1
-23.90,6,1,7,0.3181818181818182,14,0.6363636363636364,18,14,0,6,1
-19.50,5,0,7,0.3333333333333333,11,0.5238095238095238,15,7,0,5,1
-19.50,5,0,7,0.3333333333333333,11,0.5238095238095238,15,7,0,5,1
-22.20,4,0,7,0.3684210526315789,12,0.631578947368421,14,12,3,1,1
-20.70,3,0,7,0.3333333333333333,11,0.5238095238095238,12,10,1,2,1
-20.70,3,0,7,0.3333333333333333,11,0.5238095238095238,12,10,1,2,1
-20.70,3,0,7,0.3333333333333333,11,0.5238095238095238,12,10,1,2,1
-24.10,4,0,7,0.3333333333333333,12,0.5714285714285714,13,12,1,3,1
-11.80,4,0,13,0.5909090909090909,14,0.6363636363636364,17,11,1,3,1
-8.60,4,0,13,0.5909090909090909,6,0.2727272727272727,6,6,0,4,1
-12.20,4,0,13,0.5909090909090909,14,0.6363636363636364,17,11,1,3,1
-12.10,4,0,15,0.6818181818181818,14,0.6363636363636364,17,11,1,3,1
-12.10,4,0,11,0.6111111111111112,14,0.7777777777777778,17,11,5,-1,1
-11.80,4,0,14,0.6363636363636364,14,0.6363636363636364,17,11,1,3,1
-16.00,5,0,14,0.6363636363636364,15,0.6818181818181818,17,12,1,4,1
-11.40,4,0,14,0.6363636363636364,14,0.6363636363636364,17,11,1,3,1
-12.10,4,0,14,0.6363636363636364,14,0.6363636363636364,17,11,1,3,1
-12.40,4,0,14,0.6363636363636364,14,0.6363636363636364,17,11,1,3,1
-12.10,4,0,13,0.6190476190476191,14,0.6666666666666666,17,11,2,2,1
-12.10,4,0,12,0.6,14,0.7,17,11,3,1,1
-12.10,4,0,12,0.631578947368421,14,0.7368421052631579,17,11,4,0,1
-7.20,4,0,11,0.5238095238095238,10,0.47619047619047616,17,4,2,2,1
-5.50,4,0,11,0.6111111111111112,5,0.2777777777777778,6,4,0,4,1
-8.90,4,0,13,0.5909090909090909,6,0.2727272727272727,6,6,0,4,1
-7.10,0,0,14,0.6363636363636364,9,0.4090909090909091,9,4,3,-3,1
-7.90,4,0,14,0.6363636363636364,7,0.3181818181818182,7,5,0,4,1
-8.90,4,0,14,0.6363636363636364,6,0.2727272727272727,6,6,0,4,1
-8.90,4,0,14,0.6363636363636364,6,0.2727272727272727,6,6,0,4,1
-4.10,4,0,14,0.6363636363636364,12,0.5454545454545454,16,6,2,2,1
-3.80,0,0,14,0.6363636363636364,8,0.36363636363636365,10,6,2,-2,1
-3.80,0,0,14,0.6363636363636364,8,0.36363636363636365,10,6,2,-2,1
-3.80,0,0,14,0.6363636363636364,8,0.36363636363636365,10,6,2,-2,1
-3.80,0,0,14,0.6363636363636364,8,0.36363636363636365,10,6,2,-2,1
-3.80,0,0,14,0.6363636363636364,8,0.36363636363636365,10,6,2,-2,1
-3.80,0,0,14,0.6363636363636364,8,0.36363636363636365,10,6,2,-2,1
-3.80,0,0,14,0.6363636363636364,8,0.36363636363636365,10,6,2,-2,1
-3.80,0,0,14,0.6363636363636364,8,0.36363636363636365,10,6,2,-2,1
-3.80,0,0,14,0.6363636363636364,8,0.36363636363636365,10,6,2,-2,1
-3.80,0,0,14,0.6363636363636364,8,0.36363636363636365,10,6,2,-2,1
-3.80,0,0,14,0.6363636363636364,8,0.36363636363636365,10,6,2,-2,1
-3.80,0,0,14,0.6363636363636364,8,0.36363636363636365,10,6,2,-2,1
-10.00,5,0,14,0.6363636363636364,13,0.5909090909090909,15,5,2,3,1
-10.80,1,0,14,0.6363636363636364,13,0.5909090909090909,14,6,6,-5,1
-8.90,5,0,14,0.6363636363636364,13,0.5909090909090909,22,6,2,3,1
-10.40,4,0,14,0.6363636363636364,8,0.36363636363636365,10,4,0,4,1
-9.40,4,0,14,0.6363636363636364,12,0.5454545454545454,15,8,4,0,1
-19.10,6,1,12,0.631578947368421,14,0.7368421052631579,15,7,4,2,1
-19.10,6,1,11,0.6111111111111112,14,0.7777777777777778,15,7,5,1,1
-19.10,6,1,11,0.6111111111111112,14,0.7777777777777778,15,7,5,1,1
-19.10,6,1,11,0.6111111111111112,14,0.7777777777777778,15,7,5,1,1
-8.90,4,0,13,0.5909090909090909,6,0.2727272727272727,6,6,0,4,1
-7.30,3,0,11,0.5,10,0.45454545454545453,15,6,0,3,1
-9.50,3,0,13,0.5909090909090909,9,0.4090909090909091,10,4,0,3,1
-7.00,5,0,15,0.6818181818181818,9,0.4090909090909091,12,4,0,5,1
-2.60,0,0,15,0.6818181818181818,7,0.3181818181818182,8,6,1,-1,1
-21.00,6,1,12,0.5454545454545454,14,0.6363636363636364,15,14,0,6,1
-21.00,6,1,10,0.5555555555555556,14,0.7777777777777778,15,14,4,2,1
-7.70,5,0,13,0.5909090909090909,8,0.36363636363636365,9,6,0,5,1
-21.70,6,1,13,0.5909090909090909,17,0.7727272727272727,19,17,3,3,1
-21.70,6,1,13,0.5909090909090909,17,0.7727272727272727,19,17,3,3,1
-21.70,6,1,13,0.5909090909090909,17,0.7727272727272727,19,17,3,3,1
-20.40,6,1,13,0.5909090909090909,12,0.5454545454545454,12,12,0,6,1
-20.40,6,1,13,0.5909090909090909,12,0.5454545454545454,12,12,0,6,1
-20.40,6,1,13,0.5909090909090909,12,0.5454545454545454,12,12,0,6,1
-20.40,6,1,13,0.5909090909090909,12,0.5454545454545454,12,12,0,6,1
-20.40,6,1,13,0.5909090909090909,12,0.5454545454545454,12,12,0,6,1
-20.40,6,1,13,0.5909090909090909,12,0.5454545454545454,12,12,0,6,1
-20.50,5,0,12,0.5714285714285714,16,0.7619047619047619,22,8,3,2,1
